,customer_age,customer_sex,customer_number_of_dependents,customer_education,customer_civil_status,customer_salary_range,customer_relationship_length,customer_available_credit_limit,credit_card_classification,total_products,period_inactive,contacts_in_last_year,credit_card_debt_balance,remaining_credit_limit,transaction_amount_ratio,total_transaction_amount,total_transaction_count,transaction_count_ratio,average_utilization,account_status,customer_available_credit_limit_below_1450,total_products_0_5,total_products_6_10,total_products_more_than_10,period_inactive_0_3,credit_card_debt_balance_0,transaction_amount_ratio_0_05,transaction_amount_ratio_05_1,transaction_amount_ratio_1_2,transaction_amount_ratio_more_than_2,total_transaction_count_0_25,total_transaction_count_26_50,total_transaction_count_51_100,total_transaction_count_more_than_100,transaction_count_ratio_0_05,transaction_count_ratio_05_1,transaction_count_ratio_1_2,transaction_count_ratio_more_than_2,average_utilization_0_02,average_utilization_02_06,average_utilization_more_than_06
9651,49.0,F,3,Uneducated,Married,below 40K,36,7.3277805384216315,Blue,4,2,4,0,7.3277805384216315,0.482,7.714677473800927,36,0.8,0.0,closed,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
6762,51.0,,3,Graduate,Married,60-80K,32,8.872487182278038,Blue,3,1,4,0,8.872487182278038,0.612,7.896924656268864,62,0.59,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
4923,49.0,F,4,Uneducated,Married,Unknown,38,7.8407064517494,Blue,4,2,1,850,7.433666540166168,0.723,8.511577452630602,79,0.717,0.334,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
6150,58.0,M,1,Uneducated,Single,80-120K,54,8.552946361122055,Blue,1,3,1,1459,8.222285073872717,0.72,8.982184278838428,112,0.697,0.282,open,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2450,51.0,F,0,Doctorate,Married,Unknown,46,9.51951481976606,Blue,1,3,3,1432,9.408453253565146,0.594,8.419359831067474,83,0.886,0.105,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
9154,40.0,F,3,Graduate,Single,,31,7.779466967458324,Blue,5,3,2,0,7.779466967458324,0.669,7.957527402230773,40,0.6,0.0,closed,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
9820,38.0,F,1,Doctorate,Single,below 40K,26,7.56734567601324,Blue,5,2,4,985,6.855408798609928,0.72,8.2987883944492,78,0.857,0.509,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
7106,55.0,F,2,Graduate,Married,40-60K,36,7.88344635413774,Blue,5,3,3,0,7.88344635413774,0.969,8.527539483470381,81,0.761,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1781,46.0,F,2,Graduate,Single,Unknown,36,7.621684998724611,Blue,4,6,2,1359,6.52649485957079,0.796,8.50045386741194,73,0.973,0.666,open,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
7227,,F,2,High School,Married,below 40K,36,8.232440158470336,Blue,5,1,3,2121,7.402451520818244,0.694,8.406485069431817,79,0.927,0.564,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
10122,,F,2,High School,Single,40-60K,36,7.424761761823209,Blue,2,3,1,0,7.424761761823209,0.7,8.302761580704049,87,0.891,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
6156,42.0,M,4,Uneducated,Divorced,60-80K,32,8.61323037961318,Blue,4,1,2,0,8.61323037961318,0.62,7.218176838403408,32,0.684,0.0,open,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
6874,40.0,M,3,Post-Graduate,Single,120K and more,26,10.449178263628198,Blue,1,2,1,2088,10.386777526107597,0.627,8.77230041793584,89,0.589,0.06,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3487,60.0,F,0,College,Married,below 40K,49,7.3987862754199485,Blue,5,3,3,1155,6.171700597410915,0.874,8.416709652837914,83,0.766,0.707,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2468,45.0,F,4,Uneducated,Married,40-60K,36,9.835155177159303,Silver,6,2,2,905,9.78549199429842,0.541,7.681560362559537,55,0.486,0.048,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
2790,62.0,M,1,Graduate,Unknown,below 40K,36,7.957177323459475,Blue,6,3,2,2517,5.82600010738045,0.615,8.405814603432848,67,0.489,0.881,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
6166,52.0,F,4,Graduate,Married,below 40K,36,8.432070937999402,Blue,6,1,2,2517,7.637716432664798,0.572,7.293017679772782,33,0.737,0.548,open,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2676,34.0,F,1,Graduate,Single,Unknown,21,8.760296220470051,Blue,6,1,3,1322,8.52793528794814,0.709,8.554874258383926,70,3.14,0.207,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
8464,46.0,M,3,Post-Graduate,Unknown,120K and more,36,7.271217139609844,Blue,6,1,2,845,6.385700173264597,0.642,8.197263371414335,67,0.763,0.587,open,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
632,57.0,F,3,Graduate,Divorced,40-60K,47,8.357493812658563,Blue,1,3,2,2517,7.4645098346365275,0.682,8.279697133877628,75,0.744,0.591,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
8237,35.0,M,3,Post-Graduate,Married,80-120K,28,8.384804003370492,Blue,3,1,2,0,8.384804003370492,0.719,9.756031083068253,121,0.704,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3630,,,3,Unknown,Single,below 40K,35,8.59378379357795,Blue,1,3,3,0,8.59378379357795,0.621,7.54274354536855,36,0.333,0.0,closed,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
4336,30.0,M,0,Unknown,Single,40-60K,20,8.795884972029885,Blue,3,1,3,2517,8.316300249036848,0.854,8.021584533455107,73,0.78,0.381,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
720,50.0,M,2,College,Single,80-120K,44,8.15908865466791,Blue,5,2,4,0,8.15908865466791,0.639,7.664346632098617,41,0.464,0.0,closed,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
6045,47.0,F,4,High School,Single,40-60K,36,7.3752557780097545,Blue,3,1,1,0,7.3752557780097545,0.788,8.644354337032917,81,0.8,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
9818,65.0,F,0,High School,Married,Unknown,36,9.004299728561636,Blue,4,3,2,2104,8.705165419719007,0.837,7.1693500166706,29,0.812,0.259,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2890,35.0,M,2,College,Married,80-120K,36,9.634234615552714,Blue,5,2,4,1496,9.531191227694439,0.997,7.639642287858013,57,0.425,0.098,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
7464,34.0,F,3,High School,Single,below 40K,21,7.362645270417825,Blue,2,2,2,0,7.362645270417825,0.789,7.902117546276448,56,1.0,0.0,closed,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1961,52.0,M,2,High School,Married,80-120K,47,9.337677620437377,Blue,1,1,1,1425,9.203617826215355,0.611,9.569901147893372,92,0.673,0.125,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
5743,42.0,F,2,Uneducated,Married,Unknown,31,10.030912840791366,Blue,4,2,0,0,10.030912840791366,0.791,7.0825485693553,37,1.176,0.0,open,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1013,58.0,F,4,High School,Married,Unknown,48,8.593413217327646,Blue,1,4,3,1803,8.186742787113518,0.493,7.653020413804189,39,0.393,0.334,closed,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
6471,,,4,Unknown,Single,below 40K,35,8.555451903533328,Blue,5,2,2,0,8.555451903533328,1.135,8.105609402299896,69,0.769,0.0,open,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
5276,52.0,F,1,Uneducated,Married,Unknown,36,8.348064228408266,Blue,6,1,1,0,8.348064228408266,0.523,8.408939605975984,77,1.081,0.0,open,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
10084,49.0,F,4,Unknown,Single,below 40K,37,9.229652683008556,Silver,1,2,2,2389,8.96264794774056,0.427,7.354362330421477,36,0.44,0.234,closed,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2775,47.0,M,3,Graduate,Unknown,120K and more,36,9.148145768383065,Blue,3,2,3,795,9.059750013343681,0.749,8.568836424568076,98,0.581,0.085,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1304,49.0,M,3,Graduate,Married,below 40K,36,7.998335395952982,Blue,3,3,5,1817,7.055312843339752,0.739,8.111328003286733,60,0.667,0.611,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
8247,,F,2,Graduate,Single,,42,9.954465797300758,Blue,2,3,2,1631,9.873801242165767,0.731,8.942853006809921,95,0.638,0.077,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1022,46.0,F,5,Graduate,Single,below 40K,38,7.937017489515454,Blue,4,5,2,2412,5.958424693029782,0.877,8.441175704992322,91,0.75,0.862,open,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3559,32.0,,0,High School,Unknown,60-80K,27,10.277840318951666,Silver,2,2,2,1396,10.228646029257067,2.204,7.338238150065589,36,0.714,0.048,open,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1063,42.0,F,4,Uneducated,Single,below 40K,36,9.219399216464529,Silver,4,3,3,0,9.219399216464529,1.121,8.115819701211327,64,0.778,0.0,open,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
5872,51.0,M,3,Graduate,Married,60-80K,43,7.676473646389156,Blue,6,1,3,1494,6.4967749901858625,0.765,8.473032295630468,69,0.605,0.693,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
7849,44.0,F,4,College,Single,40-60K,39,9.745487807887239,Silver,2,1,3,2179,9.608982254736222,0.738,8.908018322784887,75,0.705,0.128,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1086,48.0,F,3,Uneducated,Divorced,below 40K,36,8.312135107648412,Blue,5,3,2,2517,7.349873704738337,0.575,7.629975707027789,43,0.433,0.618,closed,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
4681,45.0,M,2,Unknown,Married,80-120K,36,9.857391256643155,Blue,5,2,3,2517,9.716073048676163,0.628,8.484049972822984,77,0.75,0.132,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3067,48.0,F,3,Post-Graduate,Married,below 40K,35,7.878534196140362,Blue,3,3,3,2133,6.2285110035911835,1.008,8.508354242749032,72,0.846,0.808,open,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3251,49.0,F,4,High School,Married,below 40K,43,7.853216388156072,Blue,5,3,4,1555,6.926577033222725,0.583,8.327000740241713,62,0.55,0.604,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
5693,37.0,M,3,Doctorate,Single,80-120K,36,9.459541457609681,Blue,5,2,4,0,9.459541457609681,0.774,7.8343923029104365,54,0.588,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
9726,42.0,,4,College,Married,Unknown,23,8.868131713503033,Blue,3,3,2,0,8.868131713503033,0.599,8.314587291319576,68,0.744,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2684,65.0,M,0,Graduate,Single,Unknown,48,7.421177528595393,Blue,1,4,3,0,7.421177528595393,0.725,7.901377353792616,51,0.889,0.0,closed,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
6137,43.0,M,3,College,Married,60-80K,36,7.271217139609844,Blue,2,3,3,0,7.271217139609844,0.539,7.442492722794441,38,1.111,0.0,closed,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
4926,44.0,M,4,Doctorate,Married,80-120K,27,10.091376913633546,Blue,1,2,1,1290,10.036443779784754,0.814,9.496346040047019,110,0.642,0.053,open,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1646,51.0,M,3,Unknown,Single,,43,8.802221746402456,Blue,4,2,3,1781,8.490438454107418,0.546,,28,0.474,0.268,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
7274,34.0,M,2,Graduate,Married,,36,7.924072324923417,Blue,5,1,3,1913,6.745236349484363,0.598,8.327484416188264,69,0.568,0.692,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
6020,60.0,F,1,Uneducated,Married,40-60K,50,7.271217139609844,Blue,4,4,3,1025,6.024173721517687,0.838,6.553933404025811,12,0.714,0.713,closed,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
565,60.0,F,0,Graduate,Single,40-60K,47,9.159257581746866,Blue,1,2,3,1881,8.938662873666118,0.717,9.576232704964523,100,0.754,0.198,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1561,42.0,F,3,High School,Married,below 40K,33,8.246695943718557,Blue,6,3,2,1190,7.872836175025724,0.852,8.39615486303918,94,0.741,0.312,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1381,42.0,F,3,College,Single,below 40K,36,8.243282523048375,Blue,3,3,4,1300,7.824845691026856,0.627,7.68017564043659,36,0.385,0.342,closed,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1495,54.0,F,1,Doctorate,Single,Unknown,36,10.16788820369854,Blue,6,3,4,829,10.135551201224898,0.669,7.92588031673756,70,0.628,0.032,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
800,,F,5,College,Married,below 40K,35,7.803026643632217,Blue,3,1,3,1693,6.626717749249025,0.502,7.1459844677143876,30,0.875,0.692,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3083,,F,2,Unknown,Married,below 40K,33,7.756623334538858,Blue,5,3,2,698,7.40184157874383,0.836,8.305978210967302,83,0.886,0.299,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
8283,48.0,M,2,College,Single,below 40K,36,7.852050207265889,Blue,3,2,3,1955,6.423246963533519,0.531,7.1180162044653335,24,0.714,0.76,open,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
10024,54.0,M,5,High School,Married,80-120K,48,8.91784674252718,Blue,2,1,3,0,8.91784674252718,0.865,9.112837790614945,74,1.0,0.0,closed,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
6141,60.0,M,1,High School,Divorced,,48,10.272634397970181,Blue,1,5,3,0,10.272634397970181,0.645,7.719129840906732,27,0.227,0.0,closed,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
8202,46.0,F,3,Unknown,Single,below 40K,41,7.5688956634069955,Blue,3,2,2,916,6.928537818164665,0.807,8.3670677328386,89,0.78,0.473,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
3819,54.0,M,2,Unknown,Single,120K and more,36,9.8967146682487,Blue,5,1,2,0,9.8967146682487,0.59,8.37793112408273,83,0.766,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
8625,51.0,M,2,Unknown,Single,,42,9.540075680658964,Blue,3,3,2,1430,9.431562077727694,0.772,8.257385655730436,68,1.061,0.103,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
6375,52.0,M,0,High School,Married,120K and more,41,10.449178263628198,Silver,3,3,1,1043,10.41849442269534,0.562,7.305860032684009,38,0.357,0.03,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
6400,43.0,M,5,Graduate,Divorced,120K and more,31,10.449178263628198,Silver,5,3,3,1699,10.398701952787901,0.771,7.395107546562485,38,0.727,0.049,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
6029,47.0,M,3,College,Single,80-120K,38,9.010058489805235,Blue,5,3,3,1556,8.79920924224139,0.806,8.417814747435958,83,0.93,0.19,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
395,42.0,F,3,Doctorate,Single,below 40K,18,9.067393362656249,Blue,5,3,4,0,9.067393362656249,0.275,7.2456550675945355,38,0.31,0.0,closed,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
5245,48.0,M,5,Uneducated,Single,60-80K,38,10.027429361730306,Blue,6,2,3,1481,9.95977336354672,0.703,8.347353412124338,65,2.385,0.065,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
8792,34.0,F,3,Uneducated,Single,below 40K,26,8.081475040137052,Blue,4,2,3,971,7.724446645633537,0.79,8.291295851905407,71,0.868,0.3,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2527,54.0,F,4,College,Married,below 40K,41,9.998615897627705,Blue,1,5,2,1313,7.030857476116121,0.689,8.435766192720509,61,0.794,0.537,open,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
93,54.0,F,1,Unknown,Single,Unknown,36,8.222285073872717,Blue,1,3,3,1728,7.598399329323964,0.595,11.000064437842168,99,0.678,0.464,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
3809,41.0,F,1,Unknown,Divorced,below 40K,30,7.922261058353247,Blue,5,2,4,1675,6.9874902470009905,0.882,8.24800570160062,72,0.636,0.607,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
6553,46.0,F,3,Uneducated,Married,40-60K,36,9.502039365785897,Blue,6,3,2,0,9.502039365785897,0.746,8.217708406845306,81,0.62,0.0,open,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2882,40.0,F,1,High School,Single,below 40K,29,7.826443135456014,Blue,3,2,2,1362,7.042286171939743,0.844,8.447843113281444,82,0.745,0.543,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
6826,58.0,F,3,College,Married,below 40K,53,7.821242083523558,Blue,4,3,1,1566,6.831953565565855,0.767,8.490233009833455,90,0.607,0.628,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1428,59.0,F,0,Graduate,Unknown,Unknown,55,7.271217139609844,Blue,4,3,3,755,6.526934001786732,0.62,8.348064228408266,75,0.744,0.525,open,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
5623,37.0,,3,Uneducated,Unknown,80-120K,36,9.188299241099303,Blue,4,2,3,1793,8.985820874482043,0.886,8.20849175174038,75,0.923,0.183,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
6437,53.0,M,3,Uneducated,Married,60-80K,42,7.271217139609844,Blue,2,5,1,0,7.271217139609844,0.895,8.459987717645458,81,0.841,0.0,open,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
5763,43.0,M,2,High School,Unknown,,30,9.798571382586568,Blue,4,2,1,2517,9.648014489106362,0.775,7.88570539124302,55,0.833,0.14,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
5508,33.0,M,3,Graduate,Divorced,60-80K,36,10.091998250355894,Blue,6,3,3,1848,10.012386799492118,0.731,7.857093864902493,66,0.833,0.077,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
8125,46.0,M,3,Graduate,Married,60-80K,34,8.503094267036737,Blue,1,2,4,159,8.470311205516108,0.592,8.91085558740525,60,0.579,0.032,closed,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
6198,49.0,,4,Unknown,Single,Unknown,31,7.890582534656536,Blue,6,3,3,0,7.890582534656536,1.038,7.853993087224244,39,2.5,0.0,closed,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
1261,40.0,,1,Graduate,Married,40-60K,23,8.852235835227855,Blue,6,3,2,1378,8.632662441222351,0.73,7.2991214627108,29,0.611,0.197,open,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
10123,46.0,F,4,Uneducated,Single,Unknown,33,12.321813597552332,Blue,3,3,3,1749,10.0519075576544,0.626,8.316789127071518,77,0.54,0.07,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
533,52.0,F,1,College,Single,below 40K,43,7.271217139609844,Blue,5,2,3,604,6.726593049908029,0.81,8.347353412124338,83,0.694,0.42,open,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
6129,41.0,M,3,High School,Married,80-120K,33,9.53372736904874,Blue,12,1,1,609,9.488653694423864,0.787,9.488653694423864,101,0.656,0.044,open,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
909,47.0,F,4,Graduate,Married,below 40K,37,8.067462667010057,Blue,4,3,3,1863,7.189922170745808,0.77,8.477412321404392,76,0.949,0.584,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
7458,49.0,F,2,High School,Single,below 40K,43,8.17131687471973,Blue,4,1,2,0,8.17131687471973,0.481,7.142827401161621,38,0.462,0.0,open,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
873,43.0,M,2,College,Married,80-120K,24,7.419979923661835,Blue,6,1,4,0,7.419979923661835,0.698,8.186185994226083,59,0.788,0.0,open,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
5963,36.0,,3,Uneducated,Married,60-80K,22,7.707062655370473,Blue,6,3,4,1772,6.113682179832232,0.81,7.602900462204755,44,2.095,0.797,open,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
6079,57.0,M,2,Graduate,Single,120K and more,44,10.449178263628198,Blue,5,3,4,219,10.44281316577202,0.482,7.540090320145325,48,0.714,0.006,closed,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2475,64.0,M,1,Unknown,Married,below 40K,55,7.908387159290043,Blue,4,3,4,1904,6.704414354964107,0.634,7.385851078125209,43,0.344,0.7,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
8570,49.0,F,4,Uneducated,Married,below 40K,36,7.271217139609844,Blue,6,3,3,0,7.271217139609844,0.782,7.682482446534506,41,0.464,0.0,open,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
860,60.0,M,1,Graduate,Married,,46,8.542860938164814,Blue,6,3,1,2048,8.033334015880062,0.776,8.434028950155469,88,0.76,0.399,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
5,51.0,M,4,High School,Married,80-120K,42,9.577618898699106,Blue,6,1,2,2517,9.386056829718001,0.853,7.644919344958857,47,0.88,0.174,open,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
5842,45.0,F,2,Uneducated,Married,below 40K,27,10.017262566794972,Blue,1,2,2,1059,7.266128779556451,0.715,9.413852481341165,101,3.86,0.425,open,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
5044,37.0,M,2,High School,Single,60-80K,29,9.587063011218692,Blue,6,1,4,0,9.587063011218692,1.251,8.144388865547622,80,0.702,0.0,open,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
859,26.0,F,0,High School,Single,Unknown,13,8.018954683155718,Blue,4,3,3,1460,7.363913501405819,0.98,9.661479683575521,38,0.462,0.481,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
8753,45.0,F,3,Uneducated,Divorced,below 40K,36,7.89989532313973,Blue,5,1,0,2216,6.175867270105761,0.681,8.309676895987726,75,0.786,0.822,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
6933,56.0,,2,Uneducated,Divorced,60-80K,50,8.890272839380247,Blue,4,1,2,1079,8.729397122692061,1.312,8.222285073872717,58,1.071,0.149,open,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
287,57.0,F,3,High School,Married,below 40K,36,8.17244681834278,Blue,6,2,3,2417,7.025538314638521,0.687,8.325306029752582,71,0.479,0.682,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
3794,47.0,M,3,Graduate,Married,120K and more,42,10.449178263628198,Silver,1,3,1,1161,10.414962965143616,0.74,9.013351778138825,100,0.695,0.034,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1486,45.0,F,2,College,Divorced,,27,7.972810784121404,Blue,6,3,2,2384,6.248042874508429,0.717,8.251924713801357,78,0.592,0.822,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3685,44.0,F,4,Post-Graduate,Single,below 40K,32,7.9724660159745655,Blue,3,1,2,1987,6.816735880594968,0.667,8.422662707570003,70,0.75,0.685,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2496,45.0,M,3,Post-Graduate,Married,40-60K,30,8.2482674474469,Blue,2,2,2,1673,7.672292455628756,0.869,9.616138757874468,89,0.712,0.438,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
6231,49.0,M,4,College,Married,,44,10.344673667218705,Blue,2,3,3,966,10.313110670792955,0.57,9.586376669393536,108,0.742,0.031,open,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1410,65.0,F,0,Unknown,Single,below 40K,56,7.731492029245684,Blue,6,3,3,1789,6.194405391104672,0.865,8.316544717929398,82,0.907,0.785,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4769,53.0,F,2,Unknown,Single,below 40K,36,7.341483852363161,Blue,6,2,1,1041,6.218600119691729,0.92,8.369157112588834,84,0.647,0.675,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
5267,45.0,F,3,High School,Married,below 40K,27,7.946617563244473,Blue,4,3,2,2162,6.498282149476434,0.924,7.60339933974067,32,0.684,0.765,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
6708,48.0,M,3,College,Divorced,60-80K,39,9.49046898877305,Blue,4,3,2,1106,9.403189650656792,0.882,8.363575702750637,47,0.621,0.084,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
